title,artist,like_cnt,lyrics
뱅뱅뱅 (BANG BANG BANG),BIGBANG (빅뱅),"12,636",난 깨어나 까만 밤과 함께 다 들어와 담엔 누구 차례 한 치 앞도 볼 수 없는  막장 게릴라 경배하라 목청이 터지게   찌질한 분위기를 전환해 광기를 감추지 못하게 해 남자들의 품위 여자들의 가식 이유 모를 자신감이 볼만해 난 보란 듯이 너무나도 뻔뻔히 니 몸속에 파고드는 알러지 이상한 정신의 술렁이는 천지 오늘 여기 무법지  난 불을 질러 심장을 태워 널 미치게 하고 싶어 BIG Yea we bang like this  모두 다 같이  총 맞은 것처럼  BANG BANG BANG BANG BANG BANG 빵야 빵야 빵야 BANG BANG BANG BANG BANG BANG 빵야 빵야 빵야  다 꼼짝 마라 다 꼼짝 마 다 꼼짝 마라 다 꼼짝 마 오늘 밤 끝장 보자 다 끝장 봐 오늘 밤 끝장 보자  빵야 빵야 빵야  널 데려가 지금 이 순간에 새빨간 저 하늘이 춤출 때 돌고 돌아 너와 나 이곳은 Valhalla 찬양하라 더 울려 퍼지게  We go hard 불침번  밤새 달려 축지법 이 노래는 꼭지점  신이나 불러라 신점 큰 비명소리는  마성의 멜로디  검은 독기의 연결 고리 사방 팔방 오방 가서 푸는 고삐  whoo  난 불을 질러 네 심장을 태워 널 미치게 하고 싶어 BIG Yea we bang like this  모두 다 같이  총 맞은 것처럼  BANG BANG BANG BANG BANG BANG 빵야 빵야 빵야 BANG BANG BANG BANG BANG BANG 빵야 빵야 빵야  다 꼼짝 마라 다 꼼짝 마 다 꼼짝 마라 다 꼼짝 마 오늘 밤 끝장 보자 다 끝장 봐 오늘 밤 끝장 보자  빵야 빵야 빵야  Ready or not Yea we dont give a what Ready or not Yea we dont give a what  Lets go 남자들은 위로 여자들은 get low 당겨라 bang bang bang let the bass drum go  남자들은 위로 여자들은 get low 당겨라 bang bang bang let the bass drum go Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
홀씨,아이유(IU),"1,791",내가 누울 자린 아마도 한참 더 위로 아니 적당히 미끈한 곳에 뿌리내리긴 싫어  내 뒤로 착착 따라붙어 다 예쁘게 줄지어 난 기어코 하늘에 필래 음 What a tiny leader  아슬아슬히 나는 홀씨 하나 또 다른 길을 향해서 Fly high to bloom 혹시 나의 안부를 묻는 누군가 있거든 전해줘  걔는 홀씨가 됐다구  날 따라 gonna go to win 날 따라 날아가 꼭대기루 You say 후 I may fly You say 후 Then i fly  날 따라 Even without wings 날 따라 떠올라 공중으루 You say 후 I may fly You say 후 Then i fly  다 날 볼 수 있게 날아 줄게 한가운데 시력을 위해 꼭 지참해 니 sunglass 올려보면 눈부셔 고소공포 하나도 안 무셔  따가운 태양과 무지 가까운 거리 까지 올라가 난 무심히 내려보리 구름을 골라타 간만에 한바탕 싹 어질러볼까  빙글빙그르 나는 홀씨 하나 가파른 바람을 타고 Fly high to bloom 혹시 나의 안부를 묻는 누군가 있거든 전해줘  걔는 홀씨가 됐다구 날 따라 gonna go to win 날 따라 날아가 꼭대기루 You say 후 I may fly You say 후 Then i fly  날 따라 Even without wings 날 따라 떠올라 공중으루 You say 후 I may fly You say 후 Then i fly  앞길이 만만치 않아도 엄살은 뒤로 내 선택이야 늘 그랬듯이 쉬울 확률은 zero  남은 거 탈탈 털어줄게 모두 행운을 빌어  구태여 인사하고 갈래 May god be with ya See ya Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
For real,Jay Free,7,Pirates 이였지 그 어디든 party at 다녔지 정작 난 있어야 할 자리에 서는 난 떠났고 그녀에 Cartier 선물해 차마 못 했던 말 Im sorry her 돌고 돈 시간은 다시 제자리로 몇 바퀴를 돌았나 그동안 안 사리고 너무 달려서 소닉처럼 난 발이 없 결국엔 암도 몰랐던 시나리오 내 손목의 샤넬은 말이 없으니 난 그들처럼 그냥 앞으로만 가리오 그 당시엔 죽도록 힘든 날 이어 붙이며 버티며 한 시간 단위로 잠에서 깼었지 난 빨리 여 길 벗어나겠단 생각뿐 다른 여 유 가질 시간 따위는 날 위해 존재하질 않을 때였으니 다른 옆 차선 볼 필요 없지 그래왔듯이 이젠 내 직원들과 머릴 맞대지 우리 사이 이젠 그거 거리 꽤 돼 Remember I told ya I gotta get that 성공을 얘기할라 네 중고 차는 빼 왜 가짜를 두르고 넌 진짠척해 가짠못속해 진짜 캠페인 진짜와 비교하면 너는 그냥 페인 차선 볼 필요 없지 그래왔듯이 이젠 내 직원들과 머릴 맞대지 우리 사이 이젠 그거 거리 꽤 돼 Remember I told ya I gotta get that 성공을 얘기할라 네 중고 차는 빼 왜 가짜를 두르고 넌 진짠척해 가짠못속해 진짜 캠페인 진짜와 비교하면 너는 그냥 페인 차선 볼 필요 없지 그래왔듯이 이젠 내 직원들과 머릴 맞대지 우리 사이 이젠 그거 거리 꽤 돼 Remember I told ya I gotta get that 성공을 얘기할라 네 중고 차는 빼 왜 가짜를 두르고 넌 진짠척해 가짠못속해 진짜 캠페인 진짜와 비교하면 너는 그냥 페인 차선 볼 필요 없지 그래왔듯이 이젠 내 직원들과 머릴 맞대지 우리 사이 이젠 그거 거리 꽤 돼 Remember I told ya I gotta get that 성공을 얘기할라 네 중고 차는 빼 왜 가짜를 두르고 넌 진짠척해 가짠 못속해 진짜 캠페인 진짜와 비교하면 너는 그냥 페인 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
삐그덕 (Walk),NCT 127,"1,269",Woah woah woah woah woah we on  난 삐그덕 삐그덕 걸음걸이 고장 나 버린 듯이 Walk Dont care bout a thang 난 내 기분대로 Walk 걸음걸이 고장 난 듯이 삐그덕  누가 봐도 나처럼 난 걷지 On the beat 박자에 맞게 미끄러져 걸음이 좌우로 흔들리지 난 메트로놈의 침 늘 여유롭지 원래 내 일이 Chill  눈길을 끌지 내가 그 원인 Get out my way yuh Cuz Ill be bussin 문제는 다 Pass pass 다 털어내 먼지 굳이 시간 쓰지 않지 난  난 시선을 뺏어 I see you crushin 나는 좀 바뻐 난 Wall to wall 여유가 뱄어 언제든 난 Step in 떠나보낸  Good good good good night  난 삐그덕 삐그덕 걸음걸이 고장 나 버린 듯이 Walk Dont care bout a thang 난 내 기분대로 Walk 걸음걸이 고장 난 듯이 삐그덕  난 삐그덕 삐그덕 걸음걸이 고장 나 버린 듯이 Walk Dont care bout a thang 난 내 기분대로 Walk 걸음걸이 고장 난 듯이 삐그덕  내버려둬 I just can not stop 모든 문을 두드리지 Knock knock 쏟아지는 빛 익숙해져 난 For real 내 두 손에 쏟아지는 Like like  여름에도 떠는 Phone 고장 나 버려 난 삐용 삐용 비켜 내 앞에 끼지 말아 위험 위험 빨리 비켜봐 On my way 좀 더 삐걱대게 Do ma dance do ma dance 걸음마저 Step step  눈길을 끌지 내가 그 원인 Get out my way yuh Cuz Ill be bussin 문제는 다 Pass pass 다 털어내 먼지 굳이 시간 쓰지 않지 난  난 시선을 뺏어 I see you crushin 매겨 난 백 점 상을 줘 넌 여유가 뱄어 언제든 난 Step in 떠나보낸 Good good good good night  난 삐그덕 삐그덕 걸음걸이 고장 나 버린 듯이 Walk Dont care bout a thang 난 내 기분대로 Walk 걸음걸이 고장 난 듯이 삐그덕  난 삐그덕 삐그덕 걸음걸이 고장 나 버린 듯이 Walk Dont care bout a thang 난 내 기분대로 Walk 걸음걸이 고장 난 듯이 삐그덕  걸어 Woah woah walk walk walk 걸어 Walk 걸어 Walk walk 걸어 Walk you know I  더 다르게 더 걸어 걸어 Walk 발바닥이 더 뜨거워 더 뜨거워 누가 뭐라던 난 이대로 Walk 난 이대로 Walk 내 길은 매끄러워  난 만들어내 Noise 내 이름을 불러대 No Matter where I go 모두 원해 Once again yeah 더 반응해 Woah 다 반응해 Woah 내 걸음이 더 뜨거워져 뜨거워  난 삐그덕 삐그덕 걸음걸이 고장 나 버린 듯이 Walk Dont care bout a thang 난 내 기분대로 Walk 걸음걸이 고장 난 듯이 삐그덕  난 삐그덕 삐그덕 걸음걸이 고장 나 버린 듯이 Walk Dont care bout a thang 난 내 기분대로 Walk 걸음걸이 고장 난 듯이 삐그덕 걸어 Walk  Ay get get out my way 부딪히다간 삐끗해 Ay get get off my lane 깜짝할 새 앞지르네  Ay get get out my way 부딪히다간 삐끗해 Ay get get off my lane 깜짝할 새 앞지르네  걸어 Woah woah walk walk walk 걸어 Walk 걸어 Walk walk 걸어 Walk you know I walk walk 걸어 Walk Ya heard Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
새로워,VVS karim,4,레코드에 재즈 노래 들으며 sippin henessy 귀찮게 들러붙지만 이쁜 애 아님 no mercy 난 싫어해 메르치 무 골반은 페널티 내 마지막 꿈은 커다란 초원 위에 베벌리 힐즈에서 사는 것이지 나는 계속 원해 더 너네들이 상상한 거 이상인데 원해 더 과한 욕심은 깡이 없는 떨거지들에겐 독 강남에서 자랐지만 가사에선 출신이 게토 네가 싸움을 그렇게 잘해 난 한마 유지로 내친구들과 나 사이에 이간질해 부질없어 Bounce back 농구공을 던졌다 하면 슛은 clean up 내 뒷담을 까다가 걸리면은 너는 정말 큰일나 내가 타는 그루브는 승마를 타지 몽골 리듬 앞뒤로 왔다 갔다 하다 튀어나와 목 디스크 성공을 원하면서 질려 하지않아 리스크 망해봐야 울고 불고 한다음에 넌 뽑아 티슈 나는 늘 새로워 그래서 늘 짜릿해 나는 늘 새로워 그래서 늘 짜릿해 나는 늘 새로워 그래서 늘 짜릿해 나는 늘 새로워 그래서 늘 짜릿해 새로운 아침을 맏이 하지 I woke up in the moring 도착하려면 아직 멀었지 반도 안 왔는데 포기 하는 너네와 달리 나는 하루에도 몇 번씩 위기라는 게 오지 대수롭지 않게 넘겼지 Enermy들 나와 마주치면 그때가 너네 위기 눈치가 있는 애들은 뒤도 돌아보지도 않고 튀지 우리도 열심해서 가보자고 main stream 난 랩을 지리게 잘 뽑아서 축축해 팬티 24시간도 내겐 적어서 항상 움직여 바삐 녹음실에 열기로 가득 차 강냉이는 poppin 내가 원하는 금은보화들은 in my poket 거짓말이 심한 너는 남지도 않아 이빨이 난 너무 hot 해 마치 뜨거운 스팀 아래 덤핑 뜨거운 열정은 로 니콜 먼 다리처럼 펌핑 뭔 일을 하더라도 하면 두 마리나 잡아 토끼 체력이 안 좋은 너넨 한 세트당 10개 해라 버핏 나는 늘 새로워 그래서 늘 짜릿해 나는 늘 새로워 그래서 늘 짜릿해 나는 늘 새로워 그래서 늘 짜릿해 나는 늘 새로워 그래서 늘 짜릿해 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
Hustle all my life,VVS karim,2,너넨 이제 그만 떼야 할 거 같아 키보드 도태돼서 절대 이 정도로 안된 기본 그게 빈티지랍시고 시대에 역행 revers 다시 들고 가 쓰레기 같은 너네 옷까지도 나는 계속 오르지 계속 가지 메이저리그 다른 여자들은 내게 집착하지 미저리 딴 사람도 내게 함부로 못 대하지 귀엽지 장난 따윈 안 해 정말 모가지를 걸었지 너는 뭐 때문에 모가지를 걸어봤니 아무것도 안 하면서 보상받길 더 원하지 험한 길을 택했지만 나는 4륜 오토매틱 그저 시간만 죽치던 시절은 이제서야 졸업했지 I cant trust ninjas thats why Imma keep a blick money on my cousin kill money muder murder kill 많은 세금 때문에 카드 못써도 my wallet is thick 절대 헤프게 안 써 돈 자수성가 Rich Hustle all my life Gridin all my life Hustle all my life Gridin all my life Hustle all my life Gridin all my life Hustle all my life Gridin all my life Hustle all my life Gridin all my life Hustle all my life Gridin all my life Hustle all my life Gridin all my life Hustle all my life Gridin all my life hustle all my life grind all my life 피와 땀을 흘리더라도 멈춤 없이 올라가 돈과 명예 내가 원하던 것을 전부 All I got it 시대에 흐름에 뒤처지지 않게 난 빠르게 올라타 Make it top make it drop 만들 냈지 낙수효과 날갯짓 한 번으로 파급을 가져올 나비효과 hater들은 인터넷 안에서 매일 떠들어대지 막 내가 떠들어대면 9시 뉴스에 나와 대문짝 앞으로만 가지 green kawasaki 씹을 상대를 잘못 골랐지 매워 green wasabi 5 대 5 가르마 펌 하고 갱스터인척하는 shabi 그릇이 너무 작아 너네들은 딱 여기까지 아무것도 안 하면서 계속해서 꿀 빨려고 해 잘못된다는 걸 알면서도 절대 바꾸지 못해 아무것도 안 하면서 계속해서 꿀 빨려고 해 잘못된다는 걸 알면서도 절대 바꾸지 못해 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
거짓말,BIGBANG (빅뱅),"71,151",Ye love is pain To all my brokenhearted people Ones old a flame Scream my name And Im so sick of love songs Ye I hate damn love song Memento of ours 거짓말 늦은 밤 비가 내려와 널 데려와 젖은 기억 끝에 뒤척여 나 너 없이 잘 살 수 있다고 다짐 해봐도 어쩔 수 없다고 못하는 술도 마시고 속타는 맘 밤새 채워봐도 싫어 너 없는 하루는 길어 빌어 제발 잊게 해달라고 너 없는 내겐 웃음이 보이지 않아 눈물조차 고이지 않아 더는 살고 싶지 않아 엿같애 열받게 니 생각에 돌아버릴것 같애 보고 싶은데 볼 수가 없대 모두 끝났대 Ill be right there Im so sorry but I love you 다 거짓말 이야 몰랐어 이제야 알았어 네가 필요해 Im so sorry but I love you 날카로운 말 홧김에 나도 모르게 널 떠나보냈지만 Im so sorry but I love you 다 거짓말 Im so sorry But I love you Im so sorry but I love you 나를 떠나 천천히 잊어줄래 내가 아파할 수 있게 그댈 위해서 불러왔던 내 모든 걸 다 바친 노래 사람들은 모르겠죠 난 혼자 그 아무도 아무도 몰래 그래 내가 했던 말은 거짓말 홀로 남겨진 외톨이 그 속에 헤매는 내 꼴이 주머니 속에 꼬깃꼬깃 접어둔 이별을 향한 쪽지 넌 어딨나요 널 부르는 습관도 난 달라질래 이젠 다 웃어넘길게 Im so sorry but I love you 다 거짓말 이야 몰랐어 이제야 알았어 네가 필요해 Im so sorry but I love you 날카로운 말 홧김에 나도 모르게 널 떠나보냈지만 Im so sorry But I love you 다 거짓말 Im so sorry but I love you Im so sorry But I love you 나를 떠나 천천히 잊어줄래 내가 아파할 수 있게 모든게 꿈이길 이것밖에 안되는 나라서 아직도 너를 못 잊어 아니 평생을 가도 죽어서까지도 내가 준 상처 아물었는지 미안해 아무것도 해준게 없는 나라서 Im so sorry but I love you 다 거짓말 이야 몰랐어 이제야 알았어 네가 필요해 Im so sorry but I love you 날카로운 말 홧김에 나도 모르게 널 떠나보냈지만 Im so sorry but I love you 다 거짓말 Im so sorry But I love you Im so sorry but I love you 나를 떠나 천천히 잊어줄래 내가 아파할 수 있게 januszero 님이 등록해 주신 가사입니다 가사 오류 제보
FANTASTIC BABY,BIGBANG (빅뱅),"4,807",여기 붙어라 모두 모여라  WE GON PARTY LIKE 리리리라라라 맘을 열어라 머릴 비워라  불을 지펴라 리리리라라라  정답은 묻지 말고 그대로 받아들여  느낌대로 가 ALRIGHT 하늘을 마주하고 두 손을 다 위로  저 위로 날뛰고 싶어 OH  나나나나나 나나나나나  WOW FANTASTIC BABY DANCE  I WANNA DAN DAN DAN DAN DANCE  FANTASTIC BABY DANCE   I WANNA DAN DAN DAN DAN DANCE  WOW FANTASTIC BABY  이 난장판에 HEY 끝판 왕 차례 HEY 땅을 흔들고 3분으론 불충분한 RACE WAIT 분위기는 과열 HUH  CATCH ME ON FIRE HUH 진짜가 나타났다  나나나나  하나부터 열까지 모든 게 다 한 수위 모래벌판 위를 미친듯이 뛰어봐도 거뜬한우리 하늘은 충분히 너무나 푸르니까 아무것도 묻지 말란 말이야  느끼란 말이야 내가 누군지  네 심장소리에 맞게 뛰기 시작해  막이 끝날 때까지 YE  I CANT BABY DONT STOP THIS  오늘은 타락해 미쳐 발악해 가는거야  WOW FANTASTIC BABY DANCE  I WANNA DAN DAN DAN DAN DANCE  FANTASTIC BABY DANCE  I WANNA DAN DAN DAN DAN DANCE  WOW FANTASTIC BABY  BOOMSHAKALAKA  BOOMSHAKALAKA  BOOMSHAKALAKA  DAN DAN DAN DAN DANCE  BOOMSHAKALAKA BOOMSHAKALAKA  BOOMSHAKALAKA  DAN DAN DAN DAN DANCE  날 따라 잡아볼 테면 와봐  난 영원한 딴따라 오늘 밤 금기란 내겐 없어  mama just let me be your lover 이 혼란 속을 넘어 어어어 나나나나나  머리끝부터 발끝까지 비쥬얼은 쇼크  내 감각은 소문난 꾼 앞서가는 촉 남들보다는 빠른 걸음  차원이 다른 젊음 얼음얼음얼음  HOLD UP 나나나나나  네 심장소리에 맞게 뛰기 시작해  막이 끝날 때까지 YE I CANT BABY DONT STOP THIS  오늘은 타락해 미쳐 발악해 가는거야  WOW FANTASTIC BABY DANCE  I WANNA DAN DAN DAN DAN DANCE  FANTASTIC BABY DANCE  I WANNA DAN DAN DAN DAN DANCE  WOW FANTASTIC BABY  BOOMSHAKALAKA  BOOMSHAKALAKA  BOOMSHAKALAKA  DAN DAN DAN DAN DANCE  BOOMSHAKALAKA  BOOMSHAKALAKA  BOOMSHAKALAKA  DAN DAN DAN DAN DANCE  다 같이 놀자 YE YE YE  다 같이 뛰자 YE YE YE 다 같이 돌자 YE YE YE  다 같이 가자 WOW FANTASTIC BABY bsadmin51 님이 등록해 주신 가사입니다 가사 오류 제보
Noon,Choi min,9,another young gunna rockin with tee 내 입에는 말보로가 한 까치 another young gunna 난 쥐었지 내 손에는 노란색 스포츠카 key another young gunna robbin the flow whole lotta young gunnas robbin this tho whole lotta korea carti are Pro 몰라난 거리로 나가지 또  기집 같은 놈들이 핸드사인은 G 그리곤 코를 훑지 네가 본건 pushin P 너희보다 진짜인 건 회사원이지 엄마 카드 긁던 놈이 행동 하난 Pusha T whos real 척을 하기 위해 산 네 chritian dior 내 걱정을 해준 건 알지 그건 네 기우 넘어지기 일쑤였지 걸음마 이후 매일 but im keep on runnin 하니 달라진 Views 작은 거인 마치 레이 미스테리오 but I get it bigger 버섯 먹은 마리오 안주하면 먹었었지 임페리얼 이젠 밸런타인으로 쌓아 barrier 오른 왼손에 Stacks like stereo 이젠 all brothers I can carryem 정해진 적 없었지만 만든 scenario self made it its my very own  another young gunna rockin with tee 내 입에는 말보로가 한 까치 another young gunna 난 쥐었지 내 손에는 노란색 스포츠카 key another young gunna robbin the flow whole lotta young gunnas robbin this tho whole lotta korea carti are Pro 몰라 난 거리로 나가지 또  another young gunna rockin with tee 내 입에는 말보로가 한 까치 another young gunna 난 쥐었지 내 손에는 노란색 스포츠카 key another young gunna robbin the flow whole lotta young gunnas robbin this tho whole lotta korea carti are Pro 몰라 난 거리로 나가지 또 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
SHOUT OUT(SHOUT OUT),Dgboi,2,Shawty back up turn it up 뒤로돌아 엉덩이 흔들어 Big fat ass X it up 오늘 전부 내걸로 만들어 절대 걱정따윈 하지않지 Pop a many phills foreign 사치 X money week 여태까지 하고싶은 대로 나는 살아왔지 What u what u boutta say What u boutta heard 난그냥 널 갖고 싶은걸 X a X a many time 그럼 걔는 헐 오빠오빠 so strong like a 짐승word Word word word word to ma mama 어쩜이리 잘키워놧나 불가능에 고개 숙이지않아 원한다면 다 바꾸지 아마 uhg Work Work Work Work Work Work Work that X out man 계속 늘어 조금 들어 포기따윈 없네 끝까지 들어 다르지 않아 어떤 사랑에도 Work in 부모형제들을 위해 Work in Studio에서 late night 너의 꿈을 그대로 Neck tie 포기하면 살수없네 이 맥박 이제부터 기억되는 나의 get ride Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
You and me(feat.Ella),DJ Escobic,3,Im busy in castels in the sky cuz I cant naughty There is a free for you and me Love bet merdy Im busy in castels in the sky cuz I can belly breeze Its killing me we used to be In synergy Im busy in castels in the sky cuz I cant naughty There is a free for you and me Love bet merdy Im busy in castels in the sky cuz I can belly breeze Its killing me we used to be In synergy In synergy Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
air porche (feat.Jaws),SCOLE,8,아까워 하지않았지 its to possy 아프리카에서 온듯 췄지 fox like a toxic 참 놀랍지 cuz im bossy 니가 원한 남자 list에 없던 놈의 가십 벗겨 까봐 하나씩 여긴 가짜 판침 airforce 1 에 서 난 balenci 이젠 12백은 눈 감고도 담지 겁쟁이 coward 오지못한 방식 euro 달러 원 옌 everyday i swap 내 지갑은 얇아도 i make new guap 삶은 절대 주지않아 쉽게 인생 답 허나 찾아가냐마냔 바로 너와 나의 차이 바로 이 차이 i make it new pie did u forgot who am i 그 하나로 livin life 필립스보다 밝아 light Aight 아무나 내게 들이대면 난 튕겨 말 안걸어주니 니친구들은 내게 삐져 급이 되는 사람만 허용되는 핑퐁 keep it real 난 너네의 big boss 난 내친구들과 많은 시행착오 숲을보지못한 너넨 그릇 작어 오만함이 앞선 논 친구 놈 팔어 그 친구의 입장엔 결국 넌 problem 올백 에어포스 원 keep it clean 아는척 에비해 가벼운 주머니 끝까지 지켜야 되는 너의 자존심 뭣도 못남겼지 찬란한 legacy 오늘도 어김없이 hstle real hard 실패만 겪은 넌 헛소리만 떠들어대지 엉망진창 똑같은 얘긴 질려 진짜 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
창,John Doe,3,창밖 View 지하에서 옥탑 월 천을 쓰고 이제는 새거뿐임 I could do it way better 전부 다 여긴 최고뿐임 Young asian got the B You know how hard its my D 이 놈은 아주 잘 먹지 이제는 살아 배불리 어릴적 탔던 차는 디젤 어느새 6기통 까지 All these fools Can not hear 이 6개의 하모니 이 담엔 꿈 Dimond 이지 But you know the life Not so easy Workin harder I wanna get busy 더 챙겨먹지 건기식 늘 목이 더 빠져라 일해도 가져가 네 몫은 언제 널 스쳐갔는지도 일 해도 Cant get paid a lot Why dont you paid a lot 세상 참 불공평하군 이 세상 사람들은 악어의 눈을 하고선 자긴 잘 모르듯이 살아가지 한번뿐인 이 세상살이 절대 안쉬워 허나 감내는 각자의 몫 과거 그건 지워 이곳은 온전히 나인곳 누군갈 미워 하고픔 잊어 삶은 이기적이지만 Its the life No wisdom I wish 여기 비스듬히 누워진 출발선이 안가로막길 누구의 비전 그곳은 돈없음 멋없지 누구나 어릴땐 겁없지 내 손엔 거머쥔 몇백짜리 돈뭉치 어느새 까매진 내 순수의 값어치 Yea 어느새 세상이 짓누르겠지 넌 물음표띄 우며 뒹구르겠지 너 그러는 동안에 난 기록갱신 널 밀어 맨 뒤 난 미련안두지 어느새 세상이 짓누르겠지 넌 물음표띄 우며 뒹구르겠지 너 그러는 동안에 난 기록갱신 널 밀어 맨 뒤 난 미련안두지 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
